stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
869,869,Amadeu de Savoia - Suècia,,4372599.921,727131.615,,,0,
870,870,Misser Mascó - Dr. Rodríguez Fornós,,4372809.81,727053.078,,,0,
871,871,Misser Mascó - Dr. Moliner,,4372871.926,726864.277,,,0,
872,872,Misser Mascó - Montfort,,4372970.255,726574.891,,,0,
874,874,Finlàndia - General Gil Dolz,,4372563.629,727060.407,,,0,
880,880,Pintor Salvador Abril - Maties Perelló,,4371319.966,726306.813,,,0,
882,882,Fonteta Sant Lluís (parell) - Àngel Villena,,4369854.63,726425.603,,,0,
886,886,Peris i Valero - Pintor Salvador Abril,,4371179.714,726456.717,,,0,
892,892,la Plata - Poeta Miguel Hernández,,4370634.083,726652.497,,,0,
9,9,Dr. Lluch - Vicent Gallart,,4371856.783,729823.569,,,0,
904,904,Glòria (parell) - Oliveral,,4366938.006,726881.223,,,0,
906,906,Karl Marx - Guadalquivir,,4367924.042,725747.413,,,0,
907,907,Guadalquivir - Karl Marx,,4367837.019,725759.777,,,0,
910,910,Glòria (imparell) - Oliveral,,4366934.467,726894.278,,,0,
911,911,Camí de les Vaques (imparell),,4367079.912,726351.128,,,0,
912,912,Camí de les Vaques (parell),,4367065.36,726346.027,,,0,
921,921,Carrera del Riu - Entrada Sanques,,4368467.289,728619.705,,,0,
922,922,Carrera del Riu - Camí dels Anouers,,4368098.402,728669.749,,,0,
923,923,Carrera del Riu (parell) - Canal,,4367151.326,728875.758,,,0,
924,924,Carrera del Riu - Trav. Pinedo a la Mar,,4366949.522,728922.87,,,0,
928,928,Carrera del Riu - Mossén Cuenca,,4366947.881,728947.299,,,0,
929,929,Carrera del Riu (imparell) - Canal,,4367156.093,728892.977,,,0,
930,930,el Tremolar - Camí Racó,,4366908.891,728544.94,,,0,
931,931,el Tremolar - Guadiana,,4366990.677,728083.44,,,0,
932,932,el Tremolar - Barraca de Troia,,4367022.467,727579.603,,,0,
933,933,el Tremolar - Casa Rabot,,4367094.134,727294.152,,,0,
934,934,el Tremolar - Camí del Cavalló,,4367097.887,727163.355,,,0,
935,935,el Tremolar - Cases Grill,,4367079.276,727291.704,,,0,
936,936,el Tremolar - Séquia de l'Or,,4367011.979,727578.903,,,0,
937,937,el Tremolar - Font d'en Corts,,4366977.507,728075.273,,,0,
938,938,el Tremolar - Camí del Bracet,,4366896.248,728543.621,,,0,
939,939,Carrera del Riu - Entrada casa Rosquilla,,4368099.689,728684.735,,,0,
940,940,Carrera del Riu - Casa Andrés,,4368469.708,728632.169,,,0,
948,948,Tavernes Blanques,,4376341.994,726505.27,,,0,
949,949,Almàssera,,4377406.303,726829.989,,,0,
950,950,Cases de Bàrcena II,,4377878.208,727051.597,,,0,
951,951,Cases de Bàrcena III,,4378078.922,727158.544,,,0,
953,953,Cases de Bàrcena IV,,4378042.517,727121.523,,,0,
954,954,Cases de Bàrcena V,,4377883.62,727039.396,,,0,
955,955,Bonrepòs i Mirambell,,4377419.511,726815.955,,,0,
956,956,Tavernes Blanques,,4376284.815,726442.441,,,0,
958,958,Trànsits,,4374342.042,724732.787,,,0,
961,961,Jaime Beltrán - Misser Rabassa,,4370705.235,724736.033,,,0,
965,965,Germans Villalonga - Enric Navarro,,4373989.323,727289.068,,,0,
966,966,Vicent Zaragozà,,4373831.114,727260.586,,,0,
967,967,Ramón Asensio - Guàrdia Civil,,4373571.286,727130.429,,,0,
972,972,Uruguai - Misser Rabassa,,4370742.779,724811.314,,,0,
974,974,Carters - Llanera de Ranes,,4370275.586,724681.564,,,0,
975,975,Carters - Calvo Acacio,,4369977.157,724640.949,,,0,
976,976,Carters (imparell) - Primer de Maig,,4369784.759,724639.188,,,0,
978,978,Carters (parell) - Primer de Maig,,4369775.38,724613.554,,,0,
979,979,Carters - Mossén Febrer,,4369988.521,724668.768,,,0,
983,983,Bailén,,4371445.728,725431.774,,,0,
985,985,Centre de Salut Benimaclet,,4373744.739,727183.105,,,0,
987,987,Mistral - Murta,,4374028.939,727233.559,,,0,
